forecast_id,valid_date,region_id,region_name,latitude,longitude,lead_time_days,rain_forecast,temp_forecast,mslp_forecast,rh_forecast,wind_forecast,cape_forecast,ensemble_spread,synoptic_regime,rain_observed,temp_observed,mslp_observed,rh_observed,wind_observed,cape_observed,rain_error,temp_error,mslp_error,rh_error,wind_error,rain_abs_error,temp_abs_error,mslp_abs_error,rh_abs_error,wind_abs_error,is_rain_bust,is_temp_bust,is_wind_bust,is_mslp_bust,is_forecast_bust,season,saturation_deficit,convective_intensity_index,pressure_anomaly,spatial_pressure_gradient,spatial_rain_gradient,temp_tendency_24h,mslp_tendency_24h,rain_tendency_24h,lead_time_sq,spread_lead_ratio,regime_monsoon_depression,regime_heavy_rainfall,regime_cyclone,regime_heat_wave,regime_western_disturbance,regime_active_break_monsoon,is_rapid_evolving_system,hist_region_bust_rate,hist_region_rain_mae,hist_region_temp_mae
FC_0000474,2021-04-04,NW,Northwest India,26.26,68.19,1,0.0,28.78,1010.92,48.14,5.8,892.0,4.67,pre_monsoon,1.38,29.98,1012.41,44.41,3.96,654.4,-1.38,-1.1999999999999993,-1.490000000000009,3.730000000000004,1.8399999999999999,1.38,1.1999999999999993,1.490000000000009,3.730000000000004,1.8399999999999999,0,0,0,0,0,Pre-Monsoon,51.86,5.1735999999999995,2.330000000000041,1.99,1.96,-0.16,-0.34,-3.71,1,4.67,0,0,0,0,0,0,0,0.15873015873015872,5.933611111111111,1.5877777777777777
FC_0000475,2023-08-16,NW,Northwest India,32.48,68.53,4,2.13,24.81,1012.42,53.72,2.38,1277.6,8.41,normal_monsoon,12.23,25.79,1014.97,47.11,6.29,824.2,-10.100000000000001,-0.9800000000000004,-2.550000000000068,6.609999999999999,-3.91,10.100000000000001,0.9800000000000004,2.550000000000068,6.609999999999999,3.91,0,0,0,0,0,SW-Monsoon,46.28,3.040688,0.8300000000000409,1.07,2.11,-1.47,-1.5,3.08,16,2.1025,0,0,0,0,0,0,0,0.508833922261484,12.866643109540636,2.8804593639575975
FC_0000476,2023-10-09,CI,Central India,25.84,80.1,9,5.46,33.61,996.62,64.49,2.51,3197.8,12.94,post_monsoon,7.22,30.46,1008.48,69.43,5.39,1139.6,-1.7599999999999998,3.1499999999999986,-11.860000000000014,-4.940000000000012,-2.88,1.7599999999999998,3.1499999999999986,11.860000000000014,4.940000000000012,2.88,0,1,0,1,1,Post-Monsoon,35.510000000000005,8.026478000000001,16.629999999999995,3.3,3.38,-1.22,-0.45,-3.02,81,1.4377777777777778,0,0,0,0,0,0,0,0.8769230769230769,22.42480769230769,6.476230769230769
FC_0000477,2022-03-29,NE,East & Northeast India,25.0,90.16,2,0.0,27.48,1015.05,67.31,8.92,657.1,12.99,fair_weather,2.06,28.16,1014.07,68.92,7.73,1104.2,-2.06,-0.6799999999999997,0.9799999999999045,-1.6099999999999994,1.1899999999999995,2.06,0.6799999999999997,0.9799999999999045,1.6099999999999994,1.1899999999999995,0,0,0,0,0,Pre-Monsoon,32.69,5.861332,-1.7999999999999545,2.41,0.18,-1.33,1.21,4.01,4,6.495,0,0,0,0,0,0,0,0.1797752808988764,6.552209737827716,1.8855430711610486
FC_0000478,2024-05-12,NW,Northwest India,31.45,68.91,10,0.0,26.56,1009.15,24.95,6.49,1879.1,15.96,pre_monsoon,10.13,24.7,1011.35,54.12,3.04,927.9,-10.13,1.8599999999999994,-2.2000000000000455,-29.169999999999998,3.45,10.13,1.8599999999999994,2.2000000000000455,29.169999999999998,3.45,0,0,0,0,0,Pre-Monsoon,75.05,12.195359,4.100000000000023,2.52,0.75,-1.45,-3.09,2.96,100,1.596,0,0,0,0,0,0,0,0.8470588235294118,25.773882352941175,6.877843137254902
FC_0000479,2023-07-01,CI,Central India,25.44,80.26,4,38.54,29.08,1001.86,91.41,10.55,2361.6,15.43,monsoon_depression,50.54,30.27,991.11,85.75,19.91,2607.5,-12.0,-1.1900000000000013,10.75,5.659999999999997,-9.36,12.0,1.1900000000000013,10.75,5.659999999999997,9.36,0,0,1,1,1,SW-Monsoon,8.590000000000003,24.91488,11.389999999999986,4.3,14.09,-1.73,-7.36,-1.0,16,3.8575,1,0,0,0,0,0,1,0.37890625,10.3326171875,2.6153125
FC_0000480,2021-08-06,WG,Western Ghats & West Coast,10.21,75.03,9,18.02,23.32,1011.34,88.67,0.5,50.0,15.25,normal_monsoon,4.98,27.47,1012.92,58.79,5.63,733.1,13.04,-4.149999999999999,-1.5799999999999272,29.880000000000003,-5.13,13.04,4.149999999999999,1.5799999999999272,29.880000000000003,5.13,0,1,0,0,1,SW-Monsoon,11.329999999999998,0.025,1.9099999999999682,0.51,9.01,2.49,1.22,0.63,81,1.6944444444444444,0,0,0,0,0,0,0,0.8592592592592593,29.854703703703706,6.722148148148149
FC_0000481,2022-04-19,CI,Central India,19.07,74.18,9,19.93,22.04,1002.48,88.72,1.07,844.8,13.52,pre_monsoon,5.85,26.7,1006.22,65.31,4.57,635.4,14.08,-4.66,-3.740000000000009,23.409999999999997,-3.5,14.08,4.66,3.740000000000009,23.409999999999997,3.5,0,1,0,0,1,Pre-Monsoon,11.280000000000001,0.9039360000000001,10.769999999999982,2.29,8.02,-0.75,0.84,3.09,81,1.5022222222222221,0,0,0,0,0,0,0,0.8769230769230769,22.42480769230769,6.476230769230769
FC_0000482,2022-03-08,EC,Bay of Bengal & East Coast,17.94,85.84,8,39.02,32.11,1009.27,62.89,1.67,209.0,11.66,fair_weather,1.71,28.76,1011.93,44.47,6.25,945.5,37.31,3.349999999999998,-2.659999999999968,18.42,-4.58,37.31,3.349999999999998,2.659999999999968,18.42,4.58,1,1,0,0,1,Pre-Monsoon,37.11,0.34902999999999995,3.980000000000018,1.4,15.0,0.93,0.96,0.85,64,1.4575,0,0,0,0,0,0,0,0.7910447761194029,29.504365671641793,4.961007462686567
FC_0000483,2021-12-07,SP,Southern Peninsula,12.67,76.01,2,6.11,27.78,1009.65,72.33,4.32,176.8,6.1,post_monsoon,8.93,29.7,1010.65,70.27,4.17,645.0,-2.8199999999999994,-1.9199999999999982,-1.0,2.0600000000000023,0.15000000000000036,2.8199999999999994,1.9199999999999982,1.0,2.0600000000000023,0.15000000000000036,0,0,0,0,0,Post-Monsoon,27.67,0.7637760000000001,3.6000000000000227,1.71,3.86,-0.68,-1.15,4.54,4,3.05,0,0,0,0,0,0,0,0.12658227848101267,6.515105485232067,1.4548523206751058
FC_0000484,2022-07-05,CI,Central India,22.83,74.57,3,120.17,31.98,995.02,99.53,16.88,2173.7,8.54,monsoon_depression,113.58,30.78,989.1,97.36,15.51,2088.7,6.590000000000003,1.1999999999999993,5.919999999999959,2.1700000000000017,1.3699999999999992,6.590000000000003,1.1999999999999993,5.919999999999959,2.1700000000000017,1.3699999999999992,0,0,0,1,1,SW-Monsoon,0.46999999999999886,36.692055999999994,18.230000000000018,6.92,47.36,0.84,-5.18,3.72,9,2.8466666666666662,1,0,0,0,0,0,1,0.28076923076923077,9.609423076923076,1.8744230769230767
FC_0000485,2024-08-05,CI,Central India,22.87,79.54,6,139.57,27.72,991.39,94.27,18.2,1434.9,10.84,monsoon_depression,121.11,26.09,994.73,90.09,21.7,2163.1,18.459999999999994,1.629999999999999,-3.340000000000032,4.179999999999993,-3.5,18.459999999999994,1.629999999999999,3.340000000000032,4.179999999999993,3.5,0,0,0,0,0,SW-Monsoon,5.730000000000004,26.11518,21.860000000000014,7.75,49.63,0.05,-7.24,3.83,36,1.8066666666666666,1,0,0,0,0,0,1,0.6448979591836734,18.281918367346936,3.7026938775510203
FC_0000486,2024-07-01,CI,Central India,23.24,82.95,2,7.46,25.74,1007.82,74.93,3.94,83.2,4.45,normal_monsoon,1.86,23.87,1006.49,69.37,3.67,642.1,5.6,1.8699999999999974,1.330000000000041,5.560000000000002,0.27,5.6,1.8699999999999974,1.330000000000041,5.560000000000002,0.27,0,0,0,0,0,SW-Monsoon,25.069999999999993,0.327808,5.42999999999995,2.0,2.66,-1.66,-0.29,-0.63,4,2.225,0,0,0,0,0,0,0,0.2196078431372549,7.970745098039216,2.0045098039215685
FC_0000487,2021-12-23,NW,Northwest India,35.05,77.81,3,7.22,26.7,1012.02,81.48,1.94,584.0,6.34,post_monsoon,1.61,27.09,1013.96,65.75,3.14,694.8,5.609999999999999,-0.39000000000000057,-1.9400000000000546,15.730000000000004,-1.2000000000000002,5.609999999999999,0.39000000000000057,1.9400000000000546,15.730000000000004,1.2000000000000002,0,0,0,0,0,Post-Monsoon,18.519999999999996,1.13296,1.2300000000000182,1.09,5.79,0.73,1.46,-2.06,9,2.1133333333333333,0,0,0,0,0,0,0,0.38207547169811323,10.293254716981133,2.4025000000000003
FC_0000488,2021-01-23,NE,East & Northeast India,29.3,94.27,1,7.24,23.1,1010.46,75.91,6.84,1203.5,6.26,fair_weather,6.11,23.52,1010.44,68.3,6.42,1036.7,1.13,-0.41999999999999815,0.01999999999998181,7.609999999999999,0.41999999999999993,1.13,0.41999999999999815,0.01999999999998181,7.609999999999999,0.41999999999999993,0,0,0,0,0,Winter,24.090000000000003,8.23194,2.7899999999999636,2.13,2.77,3.11,-0.66,-2.86,1,6.26,0,0,0,0,0,0,0,0.08396946564885496,4.686832061068703,1.254083969465649
FC_0000489,2022-06-06,CI,Central India,25.65,82.67,4,14.21,29.38,1000.49,94.3,5.69,3567.9,24.18,monsoon_depression,94.58,30.38,990.43,87.96,16.24,3375.7,-80.37,-1.0,10.06000000000006,6.340000000000003,-10.549999999999997,80.37,1.0,10.06000000000006,6.340000000000003,10.549999999999997,1,0,1,1,1,SW-Monsoon,5.700000000000003,20.301351000000004,12.759999999999991,3.54,5.08,-1.71,-5.48,-4.55,16,6.045,1,0,0,0,0,0,1,0.37890625,10.3326171875,2.6153125
FC_0000490,2024-01-29,CI,Central India,23.82,74.75,6,32.78,27.79,1011.39,72.49,6.0,1185.0,9.31,fair_weather,8.2,25.49,1006.01,60.25,4.41,967.7,24.580000000000002,2.3000000000000007,5.3799999999999955,12.239999999999995,1.5899999999999999,24.580000000000002,2.3000000000000007,5.3799999999999955,12.239999999999995,1.5899999999999999,0,0,0,1,1,Winter,27.510000000000005,7.11,1.8600000000000136,1.84,13.04,-1.45,-1.31,-0.24,36,1.5516666666666667,0,0,0,0,0,0,0,0.6448979591836734,18.281918367346936,3.7026938775510203
FC_0000491,2023-03-13,EC,Bay of Bengal & East Coast,11.54,87.54,1,4.8,33.96,1009.99,74.24,6.22,684.2,3.53,fair_weather,4.56,32.9,1010.8,74.1,4.8,656.7,0.2400000000000002,1.0600000000000023,-0.8099999999999454,0.14000000000000057,1.42,0.2400000000000002,1.0600000000000023,0.8099999999999454,0.14000000000000057,1.42,0,0,0,0,0,Pre-Monsoon,25.760000000000005,4.255724,3.259999999999991,2.25,4.09,-0.61,0.22,5.16,1,3.53,0,0,0,0,0,0,0,0.14418604651162792,12.282837209302325,1.1518604651162792
FC_0000492,2024-04-18,EC,Bay of Bengal & East Coast,16.39,87.33,1,9.81,30.14,1011.71,50.28,4.58,1038.9,5.37,pre_monsoon,4.08,29.66,1012.92,54.4,6.44,993.1,5.73,0.4800000000000004,-1.2099999999999227,-4.119999999999997,-1.8600000000000003,5.73,0.4800000000000004,1.2099999999999227,4.119999999999997,1.8600000000000003,0,0,0,0,0,Pre-Monsoon,49.72,4.7581620000000004,1.5399999999999636,1.61,5.79,1.36,-1.59,4.76,1,5.37,0,0,0,0,0,0,0,0.14418604651162792,12.282837209302325,1.1518604651162792
FC_0000493,2024-05-31,WG,Western Ghats & West Coast,11.76,74.29,8,5.88,29.9,1010.93,60.86,0.5,541.3,12.25,pre_monsoon,1.36,29.07,1010.65,73.83,3.52,934.7,4.52,0.8299999999999983,0.2799999999999727,-12.969999999999999,-3.02,4.52,0.8299999999999983,0.2799999999999727,12.969999999999999,3.02,0,0,0,0,0,Pre-Monsoon,39.14,0.27065,2.32000000000005,0.8,2.87,2.3,0.49,2.73,64,1.53125,0,0,0,0,0,0,0,0.7743362831858407,29.086371681415926,6.164911504424778
FC_0000494,2023-02-01,WG,Western Ghats & West Coast,16.4,76.62,7,74.32,47.37,1011.07,54.21,5.74,1073.9,38.11,fair_weather,6.74,30.67,1007.01,42.62,5.53,588.9,67.58,16.699999999999996,4.060000000000059,11.590000000000003,0.20999999999999996,67.58,16.699999999999996,4.060000000000059,11.590000000000003,0.20999999999999996,1,1,0,1,1,Winter,45.79,6.164186000000001,2.17999999999995,2.0,28.46,0.55,1.29,0.47,49,5.444285714285714,0,0,0,0,0,0,0,0.7466666666666667,29.23102222222222,4.842444444444444
FC_0000495,2022-03-18,EC,Bay of Bengal & East Coast,11.97,87.75,7,0.0,26.43,1021.43,52.67,8.45,695.5,12.02,fair_weather,1.91,26.3,1013.38,69.75,3.08,1032.0,-1.91,0.129999999999999,8.049999999999955,-17.08,5.369999999999999,1.91,0.129999999999999,8.049999999999955,17.08,5.369999999999999,0,0,0,1,1,Pre-Monsoon,47.33,5.876975,-8.17999999999995,3.35,0.29,-1.84,0.25,4.28,49,1.717142857142857,0,0,0,0,0,0,0,0.7536231884057971,31.278079710144926,4.301775362318841
FC_0000496,2023-02-08,NE,East & Northeast India,27.74,88.79,7,16.36,31.6,1002.51,70.7,11.13,758.9,10.69,fair_weather,3.64,29.41,1006.74,63.4,4.32,794.7,12.719999999999999,2.1900000000000013,-4.230000000000018,7.300000000000004,6.8100000000000005,12.719999999999999,2.1900000000000013,4.230000000000018,7.300000000000004,6.8100000000000005,0,0,1,1,1,Winter,29.299999999999997,8.446557,10.740000000000009,4.3,6.03,0.14,1.5,1.19,49,1.5271428571428571,0,0,0,0,0,0,0,0.777292576419214,16.60921397379913,5.613624454148471
FC_0000497,2023-10-13,WG,Western Ghats & West Coast,12.26,72.71,5,22.53,23.22,1012.79,60.6,5.14,1894.2,8.2,post_monsoon,12.62,24.44,1009.14,64.03,5.47,1122.9,9.910000000000002,-1.2200000000000024,3.6499999999999773,-3.4299999999999997,-0.33000000000000007,9.910000000000002,1.2200000000000024,3.6499999999999773,3.4299999999999997,0.33000000000000007,0,0,0,0,0,Post-Monsoon,39.4,9.736188,0.4600000000000364,1.32,9.0,0.08,1.35,1.7,25,1.64,0,0,0,0,0,0,0,0.47297297297297297,15.318648648648647,2.9495045045045045
FC_0000498,2024-09-10,SP,Southern Peninsula,8.13,77.62,4,49.01,21.2,1009.73,59.62,7.95,544.0,13.13,normal_monsoon,18.65,24.51,1012.77,64.54,7.2,886.5,30.36,-3.3100000000000023,-3.0399999999999636,-4.920000000000009,0.75,30.36,3.3100000000000023,3.0399999999999636,4.920000000000009,0.75,1,1,0,0,1,SW-Monsoon,40.38,4.3248,3.519999999999982,2.4,18.53,1.21,-0.09,-2.64,16,3.2825,0,0,0,0,0,0,0,0.37593984962406013,15.084887218045113,2.2651503759398497
FC_0000499,2022-05-31,SP,Southern Peninsula,8.76,76.07,7,13.13,25.59,1015.03,60.4,7.28,516.6,10.58,pre_monsoon,7.19,23.21,1009.94,59.37,5.04,454.0,5.94,2.379999999999999,5.089999999999918,1.0300000000000011,2.24,5.94,2.379999999999999,5.089999999999918,1.0300000000000011,2.24,0,0,0,1,1,Pre-Monsoon,39.6,3.760848,-1.7799999999999727,2.33,5.5,0.1,-0.75,-2.35,49,1.5114285714285713,0,0,0,0,0,0,0,0.690677966101695,21.64720338983051,4.4192372881355935
FC_0000500,2023-11-06,NE,East & Northeast India,28.2,91.85,3,0.0,36.61,1008.17,64.0,4.93,1258.8,19.58,post_monsoon,0.39,27.33,1006.48,58.66,3.9,861.3,-0.39,9.280000000000001,1.6899999999999409,5.340000000000003,1.0299999999999998,0.39,9.280000000000001,1.6899999999999409,5.340000000000003,1.0299999999999998,0,1,0,0,1,Post-Monsoon,36.0,6.205883999999999,5.080000000000041,2.24,0.23,0.39,-1.88,1.09,9,6.526666666666666,0,0,0,0,0,0,0,0.25190839694656486,7.7308778625954195,2.112251908396947
FC_0000501,2023-03-03,EC,Bay of Bengal & East Coast,17.97,81.69,9,249.36,10.45,1013.45,79.41,0.5,734.0,24.06,fair_weather,9.82,24.1,1007.32,55.54,5.33,858.1,239.54000000000002,-13.650000000000002,6.1299999999999955,23.869999999999997,-4.83,239.54000000000002,13.650000000000002,6.1299999999999955,23.869999999999997,4.83,1,1,0,1,1,Pre-Monsoon,20.590000000000003,0.367,-0.20000000000004547,0.29,89.39,-1.5,-0.39,0.68,81,2.6733333333333333,0,0,0,0,0,0,0,0.8455284552845529,35.98406504065041,6.411097560975609
FC_0000502,2021-12-02,WG,Western Ghats & West Coast,17.94,76.41,2,11.53,26.41,1014.77,50.71,2.6,1127.0,11.23,post_monsoon,6.42,26.43,1012.9,44.3,3.37,909.7,5.109999999999999,-0.019999999999999574,1.8700000000000045,6.410000000000004,-0.77,5.109999999999999,0.019999999999999574,1.8700000000000045,6.410000000000004,0.77,0,0,0,0,0,Post-Monsoon,49.29,2.9302,-1.5199999999999818,0.95,4.62,-0.84,-0.9,6.01,4,5.615,0,0,0,0,0,0,0,0.20392156862745098,10.022705882352941,1.5912549019607842
FC_0000503,2021-09-15,CI,Central India,22.19,83.13,1,9.08,29.08,1007.44,85.43,13.4,3612.5,9.09,monsoon_depression,35.65,30.27,994.33,88.88,22.49,3343.0,-26.57,-1.1900000000000013,13.110000000000014,-3.4499999999999886,-9.089999999999998,26.57,1.1900000000000013,13.110000000000014,3.4499999999999886,9.089999999999998,1,0,1,1,1,SW-Monsoon,14.569999999999993,48.4075,5.809999999999945,3.96,4.79,-1.23,-4.58,0.77,1,9.09,1,0,0,0,0,0,1,0.16923076923076924,8.377038461538461,1.3539230769230768
FC_0000504,2022-05-12,EC,Bay of Bengal & East Coast,20.29,86.58,8,7.1,27.44,1005.26,61.06,2.7,1331.3,15.56,pre_monsoon,2.2,28.46,1009.94,49.78,5.16,344.8,4.8999999999999995,-1.0199999999999996,-4.680000000000064,11.280000000000001,-2.46,4.8999999999999995,1.0199999999999996,4.680000000000064,11.280000000000001,2.46,0,0,0,1,1,Pre-Monsoon,38.94,3.59451,7.990000000000009,1.92,3.37,1.81,-2.21,5.76,64,1.945,0,0,0,0,0,0,0,0.7910447761194029,29.504365671641793,4.961007462686567
FC_0000505,2023-06-15,WG,Western Ghats & West Coast,16.81,72.97,6,0.0,24.63,1021.5,31.45,4.15,1340.4,10.33,normal_monsoon,1.47,23.16,1014.14,56.29,5.4,775.8,-1.47,1.4699999999999989,7.360000000000014,-24.84,-1.25,1.47,1.4699999999999989,7.360000000000014,24.84,1.25,0,0,0,1,1,SW-Monsoon,68.55,5.562660000000001,-8.25,2.46,2.09,0.59,0.6,-2.77,36,1.7216666666666667,0,0,0,0,0,0,0,0.6075471698113207,19.574377358490565,3.890641509433962
FC_0000506,2021-06-09,NE,East & Northeast India,23.3,85.8,4,0.0,28.56,1006.35,56.47,5.28,681.4,9.57,normal_monsoon,0.54,27.5,1008.91,42.36,3.35,369.5,-0.54,1.0599999999999987,-2.5599999999999454,14.11,1.9300000000000002,0.54,1.0599999999999987,2.5599999999999454,14.11,1.9300000000000002,0,0,0,0,0,SW-Monsoon,43.53,3.597792,6.899999999999977,2.52,1.61,0.3,-0.2,3.45,16,2.3925,0,0,0,0,0,0,0,0.3958333333333333,10.796125,2.65775
FC_0000507,2023-05-02,SP,Southern Peninsula,8.07,75.87,10,3.67,34.04,1007.34,32.93,6.25,2400.2,14.76,pre_monsoon,1.48,31.87,1006.61,40.1,6.07,855.3,2.19,2.169999999999998,0.7300000000000182,-7.170000000000002,0.17999999999999972,2.19,2.169999999999998,0.7300000000000182,7.170000000000002,0.17999999999999972,0,0,0,0,0,Pre-Monsoon,67.07,15.001249999999999,5.909999999999968,2.73,1.68,0.11,-0.26,-5.13,100,1.476,0,0,0,0,0,0,0,0.8880597014925373,40.953582089552235,6.767388059701492
FC_0000508,2022-11-21,NE,East & Northeast India,28.48,87.88,9,12.84,28.78,1009.77,100.0,13.86,1018.7,13.3,post_monsoon,1.97,24.91,1009.04,52.39,6.89,1145.6,10.87,3.870000000000001,0.7300000000000182,47.61,6.97,10.87,3.870000000000001,0.7300000000000182,47.61,6.97,0,1,1,0,1,Post-Monsoon,0.0,14.119182,3.480000000000018,4.06,5.42,-1.53,0.86,5.68,81,1.4777777777777779,0,0,0,0,0,0,0,0.8489795918367347,27.977591836734696,6.6734285714285715
FC_0000509,2022-01-15,WG,Western Ghats & West Coast,19.64,75.19,5,18.36,31.01,1015.92,73.69,1.82,813.9,8.16,fair_weather,2.99,28.47,1008.65,69.03,3.45,689.9,15.37,2.5400000000000027,7.269999999999982,4.659999999999997,-1.6300000000000001,15.37,2.5400000000000027,7.269999999999982,4.659999999999997,1.6300000000000001,0,0,0,1,1,Winter,26.310000000000002,1.481298,-2.669999999999959,0.93,7.24,1.12,-0.57,2.15,25,1.6320000000000001,0,0,0,0,0,0,0,0.47297297297297297,15.318648648648647,2.9495045045045045
FC_0000510,2023-08-15,NE,East & Northeast India,23.02,90.97,1,2.17,27.99,1006.1,58.91,4.46,838.9,3.31,normal_monsoon,1.73,29.32,1007.21,62.81,6.0,857.4,0.43999999999999995,-1.3300000000000018,-1.1100000000000136,-3.9000000000000057,-1.54,0.43999999999999995,1.3300000000000018,1.1100000000000136,3.9000000000000057,1.54,0,0,0,0,0,SW-Monsoon,41.09,3.741494,7.149999999999977,2.46,0.76,-0.53,-0.13,1.24,1,3.31,0,0,0,0,0,0,0,0.08396946564885496,4.686832061068703,1.254083969465649
FC_0000511,2022-11-22,WG,Western Ghats & West Coast,10.63,76.93,1,10.48,31.71,1015.13,31.37,2.9,669.3,3.36,post_monsoon,2.34,32.76,1014.87,41.64,3.2,1072.8,8.14,-1.0499999999999972,0.2599999999999909,-10.27,-0.30000000000000027,8.14,1.0499999999999972,0.2599999999999909,10.27,0.30000000000000027,0,0,0,0,0,Post-Monsoon,68.63,1.9409699999999999,-1.8799999999999955,1.17,4.02,-0.64,-2.3,-4.36,1,3.36,0,0,0,0,0,0,0,0.1134453781512605,9.086302521008403,1.0998319327731092
FC_0000512,2024-12-21,WG,Western Ghats & West Coast,18.17,72.62,7,0.0,27.82,1009.55,42.36,16.03,1003.0,29.09,post_monsoon,2.65,25.54,1006.46,40.08,6.16,770.4,-2.65,2.280000000000001,3.089999999999918,2.280000000000001,9.870000000000001,2.65,2.280000000000001,3.089999999999918,2.280000000000001,9.870000000000001,0,0,1,0,1,Post-Monsoon,57.64,16.078090000000003,3.7000000000000455,4.2,0.4,0.22,0.99,4.53,49,4.155714285714286,0,0,0,0,0,0,0,0.7466666666666667,29.23102222222222,4.842444444444444
FC_0000513,2024-07-15,NE,East & Northeast India,29.06,93.65,1,8.8,30.26,1014.66,56.06,4.14,841.6,4.64,normal_monsoon,1.55,30.01,1013.63,49.18,5.24,631.3,7.250000000000001,0.25,1.0299999999999727,6.880000000000003,-1.1000000000000005,7.250000000000001,0.25,1.0299999999999727,6.880000000000003,1.1000000000000005,0,0,0,0,0,SW-Monsoon,43.94,3.4842239999999998,-1.4099999999999682,1.23,4.58,-0.18,-0.75,-3.89,1,4.64,0,0,0,0,0,0,0,0.08396946564885496,4.686832061068703,1.254083969465649
FC_0000514,2024-12-11,NW,Northwest India,25.07,74.71,6,27.15,18.14,1001.24,39.75,4.69,1358.2,29.83,post_monsoon,10.32,31.41,1009.98,52.51,6.93,492.5,16.83,-13.27,-8.740000000000009,-12.759999999999998,-2.2399999999999993,16.83,13.27,8.740000000000009,12.759999999999998,2.2399999999999993,0,1,0,1,1,Post-Monsoon,60.25,6.3699580000000005,12.009999999999991,3.07,10.29,0.82,-1.26,0.38,36,4.971666666666667,0,0,0,0,0,0,0,0.6025641025641025,14.582179487179488,3.756153846153846
FC_0000515,2024-04-06,CI,Central India,23.18,76.19,7,43.62,36.95,1009.47,77.42,11.28,1269.7,10.49,pre_monsoon,2.3,32.35,1010.17,68.29,6.98,923.8,41.32,4.600000000000001,-0.6999999999999318,9.129999999999995,4.299999999999999,41.32,4.600000000000001,0.6999999999999318,9.129999999999995,4.299999999999999,1,1,0,0,1,Pre-Monsoon,22.58,14.322216000000001,3.7799999999999727,3.18,15.73,0.97,2.43,4.95,49,1.4985714285714287,0,0,0,0,0,0,0,0.7537878787878788,21.91992424242424,4.943787878787879
FC_0000516,2023-12-03,EC,Bay of Bengal & East Coast,19.34,80.78,10,15.72,16.72,1006.68,62.85,7.08,50.0,14.67,post_monsoon,1.66,23.27,1012.42,70.08,3.84,1190.3,14.06,-6.550000000000001,-5.740000000000009,-7.229999999999997,3.24,14.06,6.550000000000001,5.740000000000009,7.229999999999997,3.24,0,1,0,1,1,Post-Monsoon,37.15,0.354,6.57000000000005,2.7,7.4,-0.71,0.17,-4.74,100,1.467,0,0,0,0,0,0,0,0.9230769230769231,37.378597285067876,6.533212669683258
FC_0000517,2021-10-12,SP,Southern Peninsula,11.92,75.05,5,213.82,27.39,971.02,93.6,35.95,3495.5,12.3,cyclone,205.62,28.48,972.88,94.58,31.5,3864.8,8.199999999999989,-1.0899999999999999,-1.8600000000000136,-0.980000000000004,4.450000000000003,8.199999999999989,1.0899999999999999,1.8600000000000136,0.980000000000004,4.450000000000003,0,0,0,0,0,Post-Monsoon,6.400000000000006,125.66322500000001,42.23000000000002,14.5,75.25,-1.27,-11.7,5.01,25,2.46,0,0,1,0,0,0,1,0.5399239543726235,20.9232319391635,3.057984790874525
FC_0000518,2022-02-01,CI,Central India,25.75,81.52,3,22.66,29.27,1009.86,69.42,11.77,197.7,5.93,fair_weather,23.76,28.18,1007.64,59.64,7.5,335.6,-1.1000000000000014,1.0899999999999999,2.2200000000000273,9.780000000000001,4.27,1.1000000000000014,1.0899999999999999,2.2200000000000273,9.780000000000001,4.27,0,0,0,0,0,Winter,30.58,2.326929,3.3899999999999864,3.27,8.57,0.52,0.23,-4.88,9,1.9766666666666666,0,0,0,0,0,0,0,0.28076923076923077,9.609423076923076,1.8744230769230767
FC_0000519,2021-01-12,EC,Bay of Bengal & East Coast,12.75,83.08,3,0.0,30.39,1013.1,74.15,4.43,883.7,18.77,fair_weather,1.44,27.47,1014.62,63.29,4.36,1190.9,-1.44,2.9200000000000017,-1.5199999999999818,10.860000000000007,0.0699999999999994,1.44,2.9200000000000017,1.5199999999999818,10.860000000000007,0.0699999999999994,0,0,0,0,0,Winter,25.849999999999994,3.914791,0.14999999999997726,1.45,4.95,-1.21,-2.01,-1.64,9,6.256666666666667,0,0,0,0,0,0,0,0.35269709543568467,20.04215767634855,2.0838589211618257
FC_0000520,2024-08-18,EC,Bay of Bengal & East Coast,12.77,86.9,2,0.0,24.1,1014.47,69.66,6.18,845.8,5.63,normal_monsoon,2.41,24.4,1012.08,59.86,7.12,902.4,-2.41,-0.29999999999999716,2.3899999999999864,9.799999999999997,-0.9400000000000004,2.41,0.29999999999999716,2.3899999999999864,9.799999999999997,0.9400000000000004,0,0,0,0,0,SW-Monsoon,30.340000000000003,5.227044,-1.2200000000000273,1.95,0.2,0.57,-1.36,-2.61,4,2.815,0,0,0,0,0,0,0,0.2558139534883721,13.920542635658915,1.4067054263565892
FC_0000521,2024-06-30,SP,Southern Peninsula,8.47,79.62,1,18.31,30.66,1006.98,71.77,10.91,2307.0,4.19,active_break_monsoon,4.9,31.47,1004.07,62.45,9.22,2304.8,13.409999999999998,-0.8099999999999987,2.909999999999968,9.319999999999993,1.6899999999999995,13.409999999999998,0.8099999999999987,2.909999999999968,9.319999999999993,1.6899999999999995,0,0,0,0,0,SW-Monsoon,28.230000000000004,25.16937,6.269999999999982,3.5,8.61,1.2,0.58,-3.8,1,4.19,0,0,0,0,0,1,0,0.1214574898785425,7.125991902834008,1.2743724696356276
